Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23
2014-04-05,18,15.0,24.5,0.0,2.4,6.1,S,35.0,WSW,S,9.0,15.0,77.0,49.0,1021.6,1019.5,,,17.5,23.1,No,No
2014-04-15,18,12.6,21.9,0.0,3.6,10.0,S,35.0,S,S,9.0,24.0,67.0,57.0,1024.0,1021.4,2.0,3.0,16.1,20.5,No,No
2014-05-13,18,8.3,20.4,0.0,1.4,8.9,NNW,37.0,N,NNW,13.0,24.0,78.0,45.0,1028.7,1025.7,3.0,6.0,12.5,20.0,No,No
2014-05-14,18,8.7,20.5,0.0,1.8,8.4,N,59.0,N,NNW,22.0,28.0,64.0,49.0,1026.0,1022.3,6.0,7.0,13.9,19.5,No,No
2014-05-20,18,14.2,21.8,0.0,4.2,2.9,WSW,48.0,N,SSW,22.0,30.0,73.0,86.0,1019.7,1018.8,6.0,6.0,16.3,17.2,No,Yes
2014-06-04,18,10.8,18.6,3.0,1.2,5.2,N,37.0,N,N,28.0,19.0,78.0,60.0,1024.2,1023.0,7.0,7.0,12.5,17.6,Yes,Yes
2014-06-11,18,6.9,16.6,0.0,1.6,6.6,N,57.0,N,N,17.0,30.0,77.0,62.0,1025.0,1021.1,7.0,7.0,9.2,16.2,No,No
2014-06-21,18,11.3,15.7,0.0,1.8,2.8,N,44.0,N,N,22.0,30.0,78.0,68.0,1017.6,1018.0,,,13.0,15.0,No,No
2014-07-03,18,7.7,12.7,0.0,2.8,9.2,N,63.0,N,N,37.0,35.0,79.0,67.0,1025.1,1021.8,1.0,1.0,8.3,11.4,No,No
2014-07-10,18,7.7,15.6,4.6,0.2,2.7,W,54.0,WNW,WSW,26.0,33.0,72.0,65.0,1005.7,1007.6,7.0,7.0,10.1,14.6,Yes,No
2014-08-07,18,10.7,14.0,0.8,2.0,0.3,WSW,28.0,N,W,11.0,19.0,80.0,77.0,1030.8,1029.3,8.0,7.0,11.5,13.6,No,Yes
2014-08-27,18,7.1,19.9,0.0,3.2,10.7,SW,28.0,NNW,S,7.0,19.0,83.0,45.0,1028.3,1026.9,0.0,2.0,10.3,19.4,No,No
2014-09-01,18,15.0,15.4,0.0,8.2,0.0,N,70.0,N,W,35.0,11.0,45.0,81.0,1008.8,1008.6,7.0,8.0,15.2,12.4,No,Yes
2014-09-04,18,5.7,16.4,0.0,1.8,7.7,S,30.0,WSW,S,9.0,19.0,72.0,54.0,1021.1,1019.4,7.0,6.0,9.0,15.5,No,No
2014-09-07,18,6.6,21.2,0.0,3.4,11.1,N,48.0,N,N,22.0,26.0,65.0,34.0,1029.8,1025.1,,,11.5,20.7,No,No
2014-09-22,18,5.6,23.7,0.0,3.4,11.2,NNE,43.0,N,NNE,13.0,30.0,66.0,31.0,1029.9,1025.7,0.0,,11.7,22.9,No,No
2014-10-05,18,13.9,19.5,0.0,8.2,9.1,S,39.0,SW,SE,19.0,19.0,62.0,43.0,1017.2,1016.4,,,14.6,18.3,No,No
2014-10-06,18,9.3,25.3,0.0,4.2,0.2,NW,74.0,N,NW,24.0,28.0,70.0,43.0,1008.9,1003.7,,,12.5,23.0,No,Yes
2014-10-07,18,12.2,18.4,1.2,4.0,6.2,W,74.0,W,WSW,24.0,30.0,66.0,49.0,1011.9,1013.7,7.0,,13.3,16.7,Yes,No
2014-10-08,18,8.8,18.8,0.8,4.4,4.9,W,46.0,WNW,WSW,17.0,20.0,63.0,52.0,1020.7,1019.9,2.0,,13.7,17.7,No,No
2014-10-11,18,13.9,21.6,0.0,6.2,7.5,N,41.0,WSW,SSE,11.0,19.0,70.0,45.0,1016.3,1014.1,,,15.1,21.2,No,No
2014-10-18,18,8.7,24.4,0.0,5.0,7.3,N,61.0,N,N,30.0,28.0,54.0,27.0,1026.5,1023.0,,,14.7,22.6,No,No
2014-10-19,18,14.7,29.1,0.0,11.4,2.7,N,81.0,N,N,50.0,33.0,28.0,25.0,1021.6,1018.8,,,21.6,27.9,No,No
2014-10-24,18,15.2,30.6,0.0,2.0,9.2,N,46.0,NNE,NNW,9.0,22.0,75.0,40.0,1011.9,1009.8,5.0,5.0,18.3,28.1,No,No
2014-11-19,18,11.6,30.1,0.0,6.0,12.9,NNW,43.0,NNE,NW,9.0,22.0,61.0,19.0,1019.7,1013.5,1.0,5.0,16.1,29.2,No,No
2014-12-14,18,21.4,26.2,0.0,14.6,11.1,N,65.0,N,SSE,43.0,26.0,33.0,56.0,1009.1,1007.7,,,24.5,23.0,No,No
2014-12-15,18,16.7,24.2,0.0,6.0,11.0,SSE,33.0,SSW,S,7.0,20.0,66.0,58.0,1009.3,1005.4,,,19.2,22.3,No,No
2014-12-22,18,17.9,25.2,,8.8,4.0,S,28.0,,S,0.0,15.0,72.0,64.0,1013.0,1009.5,7.0,,19.9,24.2,,Yes
2015-01-02,18,15.9,39.4,0.0,5.2,10.4,N,54.0,NE,N,9.0,30.0,87.0,10.0,1014.5,1010.1,,5.0,20.8,37.7,No,No
2016-04-30,18,,,,2.2,8.4,N,76.0,N,N,31.0,35.0,,,,,,,,,,Yes
2016-05-01,18,14.4,17.0,9.8,5.8,7.7,NW,54.0,NW,WSW,19.0,19.0,59.0,50.0,1006.9,1011.0,2.0,6.0,15.4,15.6,Yes,No
2016-05-25,18,7.6,15.6,0.0,3.0,1.4,N,46.0,N,N,15.0,15.0,76.0,74.0,1015.1,1010.2,7.0,7.0,12.2,13.4,No,Yes
2016-05-31,18,3.6,17.4,0.0,2.0,8.7,N,17.0,NNE,NNE,9.0,6.0,86.0,46.0,1031.1,1027.4,3.0,3.0,5.5,16.6,No,No
2016-06-01,18,4.8,17.0,0.0,1.4,6.8,NE,13.0,NNE,SSW,9.0,7.0,83.0,61.0,1029.3,1026.7,7.0,6.0,6.4,15.4,No,No
2016-07-08,18,9.7,15.3,0.8,0.0,4.3,NNW,20.0,NNE,S,7.0,4.0,90.0,65.0,1021.2,1020.3,5.0,5.0,10.5,15.0,No,No
2016-07-18,18,9.6,17.7,0.0,4.6,5.1,N,52.0,N,NNW,26.0,19.0,75.0,68.0,1019.4,1016.9,7.0,6.0,13.2,16.4,No,No
2016-07-21,18,6.9,18.1,1.8,2.0,4.5,N,50.0,NNE,N,6.0,20.0,100.0,65.0,1016.5,1011.4,7.0,2.0,9.3,18.0,Yes,Yes
2016-08-03,18,8.7,12.8,2.8,0.8,3.3,S,28.0,SW,SSW,9.0,9.0,92.0,88.0,1026.3,1026.6,7.0,7.0,10.4,11.0,Yes,No
2016-08-09,18,9.7,18.9,0.0,5.2,5.2,N,63.0,N,N,20.0,31.0,59.0,45.0,1014.5,1008.0,7.0,7.0,13.8,17.2,No,No
2016-08-20,18,6.9,13.6,9.4,2.0,9.7,NNW,43.0,NNW,NW,13.0,26.0,65.0,55.0,1011.9,1012.1,3.0,3.0,9.6,12.8,Yes,Yes
2016-09-01,18,11.6,15.5,0.0,3.4,1.2,SSW,20.0,W,SSW,6.0,9.0,77.0,69.0,1018.5,1015.5,7.0,7.0,13.4,13.9,No,No
2016-09-06,18,9.2,21.5,0.0,3.6,7.9,S,26.0,NNE,SSW,9.0,13.0,75.0,50.0,1029.7,1027.2,7.0,5.0,13.3,19.5,No,No
2016-09-25,18,9.5,14.7,5.8,4.4,8.4,SSW,31.0,W,S,13.0,9.0,63.0,60.0,1011.4,1011.9,2.0,7.0,11.7,13.8,Yes,No
2016-10-02,18,12.1,24.0,0.0,7.2,6.9,NNE,69.0,NNE,N,15.0,37.0,56.0,33.0,1004.6,998.0,6.0,1.0,16.0,23.5,No,Yes
2016-10-06,18,9.7,27.2,0.0,1.6,10.9,N,46.0,N,NNW,13.0,20.0,71.0,34.0,1018.1,1013.8,3.0,5.0,14.2,26.4,No,No
2016-10-22,18,6.9,13.2,16.4,2.2,5.2,S,57.0,W,SSW,13.0,26.0,68.0,73.0,1018.4,1019.5,6.0,7.0,9.3,12.2,Yes,Yes
2016-10-23,18,7.9,14.1,8.8,5.6,6.0,SSW,37.0,WSW,SSW,7.0,20.0,86.0,53.0,1025.8,1025.6,7.0,7.0,9.5,12.9,Yes,No
2016-10-24,18,9.4,17.1,0.4,2.4,7.9,SSW,26.0,SSW,SSW,6.0,11.0,66.0,58.0,1023.0,1019.3,7.0,7.0,11.7,14.9,No,No
2016-10-25,18,9.6,25.7,0.2,6.0,8.4,N,57.0,N,N,19.0,28.0,52.0,37.0,1014.5,1009.9,6.0,6.0,16.5,23.1,No,No
2016-10-29,18,9.3,25.6,0.0,4.6,9.5,N,37.0,NW,NNE,2.0,19.0,81.0,27.0,1019.1,1012.5,7.0,1.0,12.7,24.6,No,No
2016-11-16,18,11.9,21.6,0.0,3.4,9.3,S,26.0,S,S,4.0,13.0,81.0,62.0,1024.5,1022.7,7.0,1.0,14.1,18.5,No,No
2016-11-24,18,10.3,17.0,2.2,2.4,3.9,SSE,35.0,W,SSE,13.0,15.0,85.0,62.0,1018.9,1017.4,7.0,7.0,12.9,15.7,Yes,No
2016-11-28,18,12.2,19.6,0.2,3.0,8.8,SW,26.0,SSE,SSW,4.0,13.0,77.0,53.0,1016.1,1014.2,7.0,6.0,14.6,18.6,No,No
2016-12-02,18,13.0,21.6,0.0,5.4,11.2,SSW,35.0,WSW,S,7.0,15.0,65.0,60.0,1011.3,1012.8,7.0,4.0,17.3,19.8,No,No
2016-12-14,18,15.7,19.3,0.0,11.8,3.5,S,41.0,WSW,S,11.0,15.0,54.0,50.0,1011.9,1014.4,7.0,7.0,16.8,17.3,No,No
2016-12-27,18,18.0,29.8,1.6,2.6,0.0,ESE,26.0,NNE,NNE,6.0,6.0,80.0,80.0,1012.0,1009.8,8.0,8.0,20.4,25.2,Yes,No
2017-01-05,18,18.5,31.7,0.0,9.0,10.5,N,33.0,NNW,SW,19.0,9.0,51.0,39.0,1016.8,1013.5,6.0,2.0,24.9,30.8,No,No
2017-01-09,18,18.5,24.4,0.0,10.6,3.2,SSW,22.0,S,SSW,6.0,9.0,60.0,62.0,1012.3,1011.4,8.0,8.0,21.5,21.6,No,No
2017-01-18,18,15.6,20.8,0.0,11.2,10.3,SSW,41.0,SSW,S,17.0,20.0,56.0,50.0,1013.7,1015.6,7.0,2.0,17.9,19.4,No,No
2017-01-24,18,19.1,22.0,0.6,10.4,11.5,S,39.0,WSW,S,13.0,20.0,65.0,51.0,1012.6,1016.3,5.0,3.0,19.4,20.7,No,No
2017-02-03,18,15.4,27.6,0.0,7.0,12.4,SSW,24.0,NW,SSW,9.0,13.0,65.0,43.0,1016.4,1013.7,2.0,1.0,18.1,25.2,No,No
2017-02-13,18,14.0,21.0,0.0,4.8,3.8,S,41.0,W,SSW,13.0,17.0,75.0,64.0,1012.3,1013.3,7.0,7.0,15.5,19.8,No,No
2017-02-23,18,15.9,25.0,0.0,12.6,12.3,SW,30.0,WSW,S,11.0,13.0,60.0,52.0,1017.1,1018.1,1.0,4.0,20.0,22.8,No,Yes
2017-03-04,18,16.1,27.4,0.0,6.6,10.5,SSW,24.0,N,SSW,4.0,11.0,81.0,49.0,1018.1,1014.5,5.0,1.0,19.9,27.2,No,No
2017-03-06,18,17.7,27.4,0.0,7.6,10.1,SE,46.0,SSE,SE,13.0,19.0,69.0,38.0,1017.1,1015.4,7.0,1.0,19.6,26.4,No,No
2017-03-17,18,15.8,22.1,0.0,2.8,11.3,SSW,37.0,SE,SSW,11.0,19.0,56.0,49.0,1024.0,1023.7,1.0,0.0,16.8,21.0,No,No
2017-03-19,18,14.5,33.5,0.0,7.6,11.4,NNE,26.0,NE,SSW,7.0,9.0,61.0,31.0,1020.0,1015.4,0.0,0.0,19.3,31.8,No,No
2017-03-23,18,16.2,25.1,0.0,2.0,9.0,SE,35.0,SE,SE,15.0,17.0,76.0,50.0,1020.2,1018.3,7.0,7.0,17.9,24.2,No,No
2017-04-16,18,9.9,22.6,0.0,2.0,5.6,S,19.0,NNE,S,9.0,11.0,72.0,42.0,1020.7,1018.5,7.0,7.0,12.3,20.7,No,No
2017-04-28,18,9.4,19.8,0.4,2.0,1.9,W,26.0,WNW,W,9.0,11.0,68.0,62.0,1024.0,1022.0,7.0,7.0,15.4,18.9,No,No
2017-05-22,18,10.4,20.3,0.0,1.4,9.2,N,43.0,NNE,N,11.0,24.0,84.0,53.0,1022.5,1017.6,1.0,2.0,12.8,20.0,No,No
2017-06-20,18,6.4,15.8,0.0,2.4,8.8,N,39.0,NNE,N,11.0,17.0,84.0,56.0,1028.1,1024.5,1.0,7.0,7.9,15.6,No,No
2009-01-07,20,17.0,32.3,0.0,12.6,13.1,WSW,48.0,SSW,SW,11.0,26.0,67.0,22.0,1010.0,1008.7,3.0,1.0,19.9,31.5,No,No
2009-01-09,20,12.3,27.8,0.0,11.2,7.8,SE,35.0,SE,ESE,20.0,17.0,43.0,14.0,1019.1,1014.8,2.0,7.0,15.7,26.4,No,No
2009-01-12,20,15.3,34.4,0.0,12.4,13.3,SSE,50.0,SSE,S,17.0,20.0,40.0,9.0,1016.6,1013.9,0.0,0.0,19.7,33.0,No,No
2009-01-15,20,16.4,29.7,0.0,21.0,11.8,S,52.0,S,SSW,24.0,20.0,51.0,23.0,1016.8,1015.8,4.0,4.0,18.4,25.9,No,No
2009-01-20,20,20.1,42.3,0.0,11.8,12.9,NW,46.0,NNE,NW,9.0,20.0,19.0,4.0,1007.1,1005.2,0.0,5.0,28.7,41.3,No,No
2009-01-24,20,18.6,30.3,0.0,11.6,12.2,SW,39.0,SSW,SSW,22.0,13.0,53.0,24.0,1011.5,1011.9,7.0,3.0,19.9,27.1,No,No
2009-01-25,20,14.7,34.7,0.0,10.6,13.4,ESE,30.0,SE,SSE,11.0,9.0,36.0,12.0,1017.3,1015.8,0.0,0.0,19.8,32.4,No,No
2009-02-18,20,15.4,32.6,0.0,10.4,9.2,ESE,31.0,E,SSE,7.0,19.0,48.0,23.0,1011.6,1008.6,2.0,6.0,23.3,30.8,No,No
2009-02-19,20,16.7,36.2,0.0,8.6,11.3,SW,50.0,NNW,WNW,7.0,19.0,36.0,14.0,1008.7,1007.1,0.0,2.0,24.7,35.1,No,No
2009-02-21,20,14.3,28.8,0.0,8.0,12.3,S,43.0,S,S,17.0,22.0,57.0,28.0,1018.4,1015.4,0.0,0.0,17.1,26.7,No,No
2009-03-25,20,16.6,33.0,0.0,5.8,9.7,W,39.0,NW,NW,9.0,20.0,45.0,23.0,1015.8,1014.4,7.0,1.0,22.2,32.0,No,No
2009-04-05,20,9.0,23.5,0.0,5.6,10.7,SW,37.0,SSW,SW,9.0,19.0,66.0,38.0,1023.7,1019.7,3.0,4.0,14.8,22.7,No,No
2009-04-18,20,10.1,23.2,0.0,3.6,10.4,SSE,33.0,S,S,11.0,17.0,67.0,38.0,1024.2,1021.7,1.0,1.0,15.8,22.6,No,No
2009-05-01,20,7.0,21.8,0.0,2.6,7.7,W,24.0,N,W,13.0,15.0,61.0,40.0,1024.6,1022.0,6.0,4.0,11.8,21.3,No,No
2009-05-21,20,8.9,23.0,0.6,1.6,2.7,ENE,39.0,E,E,19.0,20.0,61.0,34.0,1023.0,1020.0,1.0,1.0,14.9,22.8,No,No
2009-05-28,20,4.9,13.9,0.0,1.8,5.8,SSE,31.0,S,S,9.0,15.0,96.0,49.0,1026.9,1025.4,1.0,7.0,7.8,13.3,No,No
2009-06-05,20,4.6,17.7,0.0,1.6,8.7,NNE,20.0,,NNW,0.0,9.0,93.0,54.0,1017.7,1015.0,0.0,4.0,8.8,16.3,No,Yes
2009-06-15,20,8.2,14.3,7.6,3.0,4.4,ESE,37.0,SE,SE,19.0,20.0,93.0,63.0,1010.2,1013.6,7.0,7.0,9.4,13.9,Yes,No
2009-06-19,20,3.6,17.2,0.2,1.2,9.0,NE,22.0,ENE,NE,7.0,13.0,95.0,45.0,1027.0,1023.3,3.0,2.0,7.4,17.0,No,No
2009-06-24,20,5.4,14.4,0.0,2.6,0.6,W,31.0,NNW,W,6.0,19.0,96.0,69.0,1014.2,1013.6,7.0,7.0,9.1,13.9,No,No
2009-07-28,20,5.1,16.1,0.0,2.2,8.9,W,28.0,W,W,13.0,19.0,97.0,56.0,1026.5,1024.7,7.0,7.0,8.1,15.2,No,No
2009-08-14,20,5.5,21.9,0.0,2.0,10.2,N,30.0,ENE,N,11.0,20.0,65.0,27.0,1021.1,1017.0,1.0,1.0,13.0,21.4,No,No
2009-08-18,20,2.4,21.1,0.0,5.0,10.5,NNE,24.0,NNE,NNE,9.0,17.0,56.0,30.0,1028.4,1024.4,1.0,0.0,10.1,20.5,No,No
2009-09-19,20,9.6,27.2,0.0,2.4,8.8,NW,39.0,N,WNW,20.0,22.0,48.0,33.0,1015.7,1012.6,7.0,3.0,18.6,26.5,No,No
2009-09-21,20,8.4,24.1,0.0,6.0,5.5,NE,72.0,ENE,ENE,24.0,39.0,43.0,34.0,1012.1,998.2,5.0,5.0,15.7,23.5,No,Yes
2009-10-17,20,7.5,19.8,0.0,4.8,7.6,S,33.0,S,S,13.0,17.0,79.0,36.0,1027.5,1026.3,7.0,7.0,11.5,17.8,No,No
2009-10-27,20,10.2,28.4,0.0,8.0,12.0,ENE,35.0,E,ESE,20.0,20.0,42.0,29.0,1024.1,1020.2,2.0,1.0,17.8,26.6,No,No
2009-11-05,20,8.3,23.4,0.0,10.0,12.8,S,35.0,SSE,SSE,19.0,17.0,46.0,24.0,1024.4,1021.1,1.0,0.0,14.7,21.2,No,No
2009-11-09,20,19.8,36.3,0.0,11.8,12.9,NNE,37.0,NNE,SSE,17.0,15.0,30.0,17.0,1022.4,1019.1,1.0,5.0,29.4,34.5,No,No
2009-11-15,20,20.7,41.6,0.0,12.0,10.9,WSW,35.0,SSE,WSW,11.0,19.0,25.0,7.0,1010.8,1007.6,1.0,5.0,28.6,40.7,No,No
2009-11-21,20,20.6,22.5,2.6,3.2,0.0,WNW,30.0,NNE,N,13.0,17.0,96.0,89.0,1009.5,1008.1,8.0,8.0,21.3,21.7,Yes,Yes
2009-12-08,20,18.3,21.9,0.0,9.6,5.7,S,54.0,SSE,SW,22.0,17.0,67.0,74.0,1009.6,1009.9,8.0,7.0,18.3,18.6,No,Yes
2009-12-16,20,20.4,40.9,0.0,13.4,13.0,N,41.0,NNE,NW,17.0,15.0,14.0,6.0,1014.6,1010.7,5.0,1.0,30.5,39.7,No,No
2009-12-18,20,9.9,25.6,3.2,7.2,13.5,SSW,41.0,SSE,WSW,17.0,19.0,58.0,29.0,1021.8,1019.1,1.0,1.0,15.1,23.3,Yes,No
2009-12-19,20,12.9,28.4,0.0,10.6,12.4,SSW,37.0,SW,SW,19.0,7.0,69.0,40.0,1021.3,1019.0,7.0,1.0,17.1,25.3,No,No
2009-12-21,20,14.9,35.8,0.0,11.8,10.7,SSW,43.0,NE,N,11.0,20.0,27.0,11.0,1013.3,1009.1,1.0,6.0,25.4,35.1,No,No
2010-01-08,20,15.3,38.2,0.0,10.2,13.6,WSW,31.0,ENE,NNE,11.0,9.0,23.0,7.0,1016.0,1012.9,1.0,2.0,26.5,36.2,No,No
2010-01-10,20,21.7,44.2,0.0,12.6,12.5,NW,31.0,NNE,ENE,7.0,11.0,27.0,11.0,1014.4,1011.6,0.0,2.0,30.5,43.3,No,No
2010-01-25,20,16.4,35.8,0.0,9.6,9.6,SE,22.0,ESE,WNW,13.0,13.0,35.0,13.0,1012.8,1010.0,7.0,2.0,20.0,33.4,No,No
2010-02-01,20,18.4,37.1,0.2,12.8,9.2,E,39.0,SSE,ESE,22.0,19.0,34.0,26.0,,1009.7,5.0,7.0,21.0,34.8,No,No
2010-02-10,20,24.1,39.2,0.0,10.0,10.9,N,43.0,NNE,E,11.0,7.0,51.0,25.0,1017.9,1014.5,4.0,3.0,29.6,37.5,No,No
2010-02-28,20,19.5,29.0,0.0,10.8,8.8,SSE,52.0,SSE,SSE,17.0,22.0,64.0,29.0,1018.7,1017.5,7.0,7.0,21.1,28.1,No,No
2010-03-22,20,12.1,26.5,2.8,5.8,11.3,SSW,26.0,S,S,11.0,13.0,70.0,30.0,1023.9,1021.8,0.0,0.0,14.5,24.7,Yes,No
2010-03-23,20,9.7,27.9,0.0,6.8,11.1,SE,30.0,S,S,13.0,15.0,66.0,19.0,1024.7,1022.7,3.0,0.0,12.9,25.7,No,No
2010-03-26,20,15.0,35.2,0.0,6.4,10.8,NW,33.0,NNE,WNW,11.0,9.0,53.0,12.0,1018.3,1015.6,1.0,4.0,19.6,34.5,No,No
2010-03-29,20,19.0,27.2,11.4,5.6,8.7,NNE,30.0,NNW,W,4.0,9.0,95.0,59.0,1016.3,1015.5,5.0,6.0,19.6,26.4,Yes,No
2010-04-04,20,9.9,26.3,0.0,4.0,7.4,N,20.0,SE,NNE,4.0,9.0,64.0,30.0,1018.9,1015.3,7.0,5.0,16.0,26.0,No,No
2010-04-05,20,11.7,30.7,0.0,3.0,9.5,N,39.0,NE,NNW,13.0,13.0,49.0,22.0,1015.6,1011.7,2.0,6.0,21.7,29.9,No,No
2010-04-08,20,14.6,24.0,0.0,3.2,7.2,SSW,28.0,S,SSW,13.0,13.0,83.0,48.0,1020.3,1017.9,6.0,,17.9,23.3,No,No
2010-04-18,20,15.8,29.5,0.0,7.4,4.8,N,35.0,NNE,NNE,19.0,22.0,39.0,27.0,1022.4,1019.1,6.0,7.0,22.8,28.3,No,No
2010-05-19,20,5.0,20.7,0.0,2.0,7.6,SSE,13.0,W,N,4.0,7.0,77.0,33.0,1024.5,1021.6,7.0,,8.7,20.5,No,No
2010-05-28,20,10.3,18.9,0.2,0.4,1.3,NNE,33.0,NNE,N,15.0,17.0,89.0,62.0,1013.4,1008.2,7.0,7.0,13.6,17.6,No,Yes
2010-06-22,20,7.9,15.8,0.0,1.0,3.3,SE,24.0,ENE,SE,9.0,15.0,84.0,48.0,1035.8,1033.1,7.0,7.0,9.9,15.4,No,No
2010-07-14,20,6.5,15.9,6.6,0.8,5.2,WNW,54.0,NW,W,20.0,30.0,81.0,63.0,1012.4,1011.9,7.0,7.0,8.1,14.7,Yes,No
2010-07-21,20,2.8,14.0,2.2,1.0,7.1,S,26.0,S,SSE,9.0,15.0,99.0,56.0,1030.9,1029.8,0.0,6.0,5.6,13.5,Yes,No
2010-08-03,20,5.5,14.1,0.0,2.0,7.2,W,26.0,SSW,WSW,13.0,11.0,82.0,51.0,1028.6,1024.4,7.0,4.0,8.0,13.8,No,No
2010-08-19,20,8.5,15.7,2.6,2.2,8.8,W,50.0,WNW,WNW,22.0,28.0,70.0,46.0,1011.0,1010.7,0.0,8.0,11.7,15.0,Yes,No
2010-08-20,20,4.1,14.4,0.0,3.2,9.5,W,43.0,WNW,WNW,19.0,22.0,78.0,44.0,1018.7,1017.8,0.0,2.0,8.4,14.0,No,No
2010-09-01,20,11.3,17.9,0.0,4.6,1.3,SSE,31.0,ENE,,6.0,0.0,66.0,50.0,1016.3,1014.2,7.0,7.0,12.7,17.8,No,No
2010-09-06,20,7.3,15.6,0.6,2.0,6.0,WSW,31.0,SW,SW,17.0,17.0,88.0,46.0,1022.8,1022.1,7.0,7.0,10.0,14.5,No,No
2010-09-29,20,2.7,17.1,0.0,4.0,10.8,SSW,33.0,S,S,15.0,15.0,59.0,28.0,1027.1,1024.7,0.0,1.0,10.7,16.5,No,No
2010-10-04,20,16.1,29.1,0.0,6.0,9.6,NNE,39.0,NNE,NNW,20.0,19.0,60.0,30.0,1020.6,1017.0,1.0,1.0,18.6,28.1,No,No
2010-10-17,20,5.0,16.0,0.0,2.8,1.4,W,33.0,WSW,WSW,11.0,13.0,84.0,58.0,1020.8,1019.8,7.0,8.0,10.0,15.0,No,No
2010-10-18,20,7.1,18.4,0.0,1.8,6.1,WSW,28.0,SSW,SW,11.0,15.0,80.0,54.0,1024.2,1023.4,3.0,7.0,11.6,16.0,No,No
2010-10-29,20,14.7,32.8,0.0,7.2,7.3,W,61.0,NNE,N,22.0,26.0,34.0,16.0,1010.2,1006.0,6.0,7.0,23.2,30.8,No,Yes
2010-10-31,20,10.4,18.4,17.6,2.4,6.6,WSW,50.0,SW,SW,19.0,19.0,76.0,42.0,1015.2,1015.9,7.0,7.0,12.2,16.2,Yes,No
2010-11-22,20,17.7,33.9,0.0,8.8,13.4,NE,39.0,NNE,NNE,19.0,22.0,52.0,23.0,1018.7,1015.9,1.0,4.0,25.0,31.7,No,No
2010-12-08,20,18.8,25.1,39.0,10.2,5.0,SSW,37.0,,W,0.0,15.0,98.0,88.0,1004.7,1003.7,8.0,8.0,21.2,21.7,Yes,Yes
2010-12-10,20,13.2,22.8,0.0,7.0,11.3,WSW,44.0,SSW,WSW,15.0,20.0,66.0,35.0,1015.4,1012.4,7.0,2.0,16.2,22.0,No,No
2010-12-11,20,11.2,24.5,0.0,10.2,12.5,WNW,48.0,NW,NW,15.0,24.0,67.0,38.0,1010.8,1005.5,6.0,4.0,16.2,22.8,No,No
2010-12-15,20,19.2,26.5,0.0,8.8,9.9,SW,50.0,N,SW,22.0,20.0,34.0,39.0,1004.5,1005.8,6.0,,25.0,25.3,No,No
2010-12-17,20,13.7,26.3,0.0,6.8,11.1,NW,48.0,WNW,WNW,9.0,26.0,48.0,32.0,1007.2,1004.4,1.0,7.0,19.2,24.6,No,No
2010-12-18,20,14.6,24.3,0.0,9.0,12.2,WSW,46.0,WSW,W,24.0,22.0,48.0,28.0,1007.4,1005.4,2.0,4.0,17.1,22.5,No,No
2010-12-26,20,17.1,28.8,0.0,6.4,12.6,S,56.0,S,SSW,22.0,22.0,47.0,24.0,1007.6,1004.8,5.0,1.0,19.7,28.1,No,No
2011-01-05,20,14.1,30.8,0.0,7.2,11.0,WSW,31.0,SSE,SSW,15.0,15.0,55.0,17.0,1009.1,1007.6,7.0,4.0,18.5,29.8,No,No
2011-01-06,20,14.1,33.6,0.0,8.0,11.6,E,22.0,E,NNW,11.0,7.0,54.0,15.0,1009.7,1006.6,2.0,2.0,20.6,32.3,No,No
2011-01-17,20,13.9,26.0,0.0,15.0,13.3,SSW,39.0,SSW,SW,24.0,15.0,60.0,43.0,1011.7,1009.6,1.0,1.0,17.0,23.4,No,No
2011-01-25,20,16.9,37.6,0.0,9.0,12.3,S,59.0,,N,0.0,15.0,54.0,33.0,1007.8,1004.9,1.0,1.0,22.8,34.9,No,No
2011-01-28,20,15.4,30.8,0.0,9.6,12.9,SE,30.0,SE,SE,19.0,11.0,61.0,30.0,1021.0,1018.7,2.0,2.0,19.9,28.4,No,No
2011-02-07,20,11.0,25.1,0.0,4.6,11.7,SSE,43.0,SSE,SSE,20.0,22.0,62.0,31.0,1025.3,1021.8,6.0,1.0,14.8,23.1,No,No
2011-03-16,20,15.5,27.4,0.0,5.0,10.8,SSW,31.0,SSE,S,19.0,15.0,75.0,42.0,1019.8,1018.6,1.0,1.0,17.0,26.7,No,No
2011-05-13,20,10.3,18.4,1.4,1.4,5.8,WSW,35.0,W,WSW,13.0,22.0,96.0,59.0,1019.6,1017.0,7.0,4.0,11.5,17.6,Yes,No
2011-05-15,20,7.6,16.0,0.0,2.4,6.5,SSE,24.0,S,S,7.0,11.0,72.0,37.0,1034.6,1032.7,7.0,1.0,10.8,15.8,No,No
2011-05-24,20,8.3,14.7,0.8,1.8,6.8,SSW,44.0,SSW,SSW,20.0,24.0,90.0,57.0,1013.6,1014.8,6.0,5.0,10.4,13.7,No,No
2011-05-26,20,7.9,13.0,0.0,2.8,1.1,S,30.0,SW,SSW,9.0,15.0,80.0,59.0,1024.6,1023.1,8.0,7.0,9.8,12.8,No,No
